leaid,year,lea_name,fips,grade_edfacts,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt
1700032,2018,NW Suburban Spec Educ Org,17,9,38,0,10,5,38,0,10,5
1700039,2018,Philip J Rock Center and School,17,9,1,-3,-3,-3,1,-3,-3,-3
1700041,2018,Gibson City-Melvin-Sibley CUSD 5,17,9,77,45,49,47,77,40,44,42
1700044,2018,Farmington Central CUSD 265,17,9,90,25,29,27,90,15,19,17
1700045,2018,Gallatin CUSD 7,17,9,44,20,29,24.5,44,20,29,24.5
1700048,2018,Franklin-Jefferson Co Sp Ed Dist,17,9,3,-3,-3,-3,3,-3,-3,-3
1700051,2018,Iroquois Special Education,17,9,1,-3,-3,-3,1,-3,-3,-3
1700052,2018,Tri-County Sp Ed Jnt Agreement,17,9,11,0,49,24.5,11,0,49,24.5
1700054,2018,Mid-Valley Special Ed Coop,17,9,2,-3,-3,-3,2,-3,-3,-3
1700059,2018,Spec Educ Dist Lake County/Sedol,17,9,22,0,20,10,22,0,20,10
1700069,2018,Macon-Piatt Spec Educ Jnt Agr,17,9,3,-3,-3,-3,3,-3,-3,-3
1700074,2018,Kaskaskia Spec Educ District,17,9,11,0,49,24.5,11,0,49,24.5
1700080,2018,Four Rivers Spec Educ Dist,17,9,5,-3,-3,-3,5,-3,-3,-3
1700081,2018,Ogle Co Education Cooperative,17,9,5,-3,-3,-3,5,-3,-3,-3
1700084,2018,Black Hawk Area Sp Ed District,17,9,11,0,49,24.5,11,0,49,24.5
1700091,2018,Tazewell-Mason Cntys Sp Ed Assoc,17,9,5,-3,-3,-3,5,-3,-3,-3
1700092,2018,Georgetown-Ridge Farm CUD 4,17,9,67,25,29,27,67,6,9,7.5
1700097,2018,Lincoln-Way Area Spec Ed JA Dist,17,9,22,0,20,10,22,0,20,10
1700098,2018,Dept of Human Services,17,9,27,0,20,10,27,0,20,10
1700099,2018,ISU  Laboratory Schools,17,9,1,-3,-3,-3,1,-3,-3,-3
1700102,2018,Brussels CUSD 42,17,9,14,0,49,24.5,14,0,49,24.5
1700105,2018,A-C Central CUSD 262,17,9,29,21,39,30,29,21,39,30
1700106,2018,Heritage CUSD 8,17,9,40,20,29,24.5,40,11,19,15
1700109,2018,Ridgeview CUSD 19,17,9,34,40,49,44.5,34,20,29,24.5
1700110,2018,North Chicago SD 187,17,9,135,10,14,12,135,6,9,7.5
1700113,2018,Illini Central CUSD 189,17,9,37,20,29,24.5,37,0,10,5
1700114,2018,South Central CUD 401,17,9,46,20,29,24.5,46,11,19,15
1700115,2018,Henry-Senachwine CUSD 5,17,9,46,20,29,24.5,46,20,29,24.5
1700116,2018,Sangamon Area Spec Ed Dist,17,9,7,0,49,24.5,7,0,49,24.5
1700118,2018,Williamson Co Spec Educ District,17,9,2,-3,-3,-3,2,-3,-3,-3
1700122,2018,Shiloh CUSD 1,17,9,21,0,20,10,21,0,20,10
1700123,2018,Meridian CUSD 15,17,9,50,20,29,24.5,50,20,29,24.5
1700125,2018,Bureau Valley CUSD 340,17,9,90,30,34,32,90,25,29,27
1700126,2018,Midland CUSD 7,17,9,54,40,49,44.5,54,30,39,34.5
1700152,2018,North DuPage Sp Ed Cooperative,17,9,2,-3,-3,-3,2,-3,-3,-3
1700153,2018,Lewistown CUSD 97,17,9,55,20,29,24.5,55,11,19,15
1700162,2018,Adam/Brwn/Cass/Morgn/Pik/Sctt ROE,17,9,34,0,10,5,34,0,10,5
1700165,2018,Bnd/Chrstn/Effngh/Fytt/Mntgmr ROE,17,9,34,0,10,5,34,0,10,5
1700166,2018,Boone/Winnebago ROE,17,9,67,0,5,2.5,67,0,5,2.5
1700168,2018,Bureau/Henry/Stark ROE,17,9,2,-3,-3,-3,2,-3,-3,-3
1700169,2018,Calhoun/Greene/Jersy/Macoupin ROE,17,9,9,0,49,24.5,9,0,49,24.5
1700170,2018,Carroll/Jo Daviess/Stephenson ROE,17,9,32,0,10,5,32,0,10,5
1700171,2018,Champaign/Ford ROE,17,9,22,0,20,10,22,0,20,10
1700173,2018,Clay/Cwford/Jsper/Lwrnce/Rhland,17,9,13,0,49,24.5,13,0,49,24.5
1700174,2018,Clintn/Jeffrsn/Marin/Washngtn ROE,17,9,16,0,20,10,16,0,20,10
1700175,2018,Clk/Cls/Cmbn/Dglas/Edgr/Mltr/Shlb,17,9,68,0,5,2.5,68,0,5,2.5
1700176,2018,Cowden-Herrick CUSD 3A,17,9,23,0,20,10,23,0,20,10
1700177,2018,DeWitt/Livingstn/Logan/McLean ROE,17,9,89,6,9,7.5,89,0,5,2.5
1700178,2018,De Kalb ROE,17,9,4,-3,-3,-3,4,-3,-3,-3
1700179,2018,DuPage ROE,17,9,13,0,49,24.5,13,0,49,24.5
1700180,2018,Edw/Glt/Hlt/Hdn/Pop/Sln/Wbh/Wn/Wh,17,9,14,0,49,24.5,14,0,49,24.5
1700182,2018,Frankln/Johnsn/Massc/Willimsn ROE,17,9,8,0,49,24.5,8,0,49,24.5
1700184,2018,Grundy/Kendall ROE,17,9,67,0,5,2.5,67,0,5,2.5
1700186,2018,Hancck/Fultn/Schuylr/McDonogh ROE,17,9,26,0,20,10,26,0,20,10
1700188,2018,Region 07 South Cook ISC 4,17,9,24,0,20,10,24,0,20,10
1700189,2018,Iroquois/Kankakee ROE,17,9,40,0,10,5,40,0,10,5
1700190,2018,Alxndr/Jcksn/Pulsk/Prry/Union ROE,17,9,3,-3,-3,-3,3,-3,-3,-3
1700191,2018,Kane ROE,17,9,172,0,5,2.5,172,0,5,2.5
1700192,2018,Henderson/Knox/Mercer/Warren ROE,17,9,18,0,20,10,18,0,20,10
1700193,2018,Lake ROE,17,9,3,-3,-3,-3,3,-3,-3,-3
1700194,2018,La Salle/Marshall/Putnam ROE,17,9,8,0,49,24.5,8,0,49,24.5
1700195,2018,Lee/Ogle/Whiteside ROE,17,9,30,0,20,10,30,0,20,10
1700197,2018,Macon/Piatt ROE,17,9,49,0,10,5,49,0,10,5
1700198,2018,Madison ROE,17,9,13,0,49,24.5,13,0,49,24.5
1700200,2018,McHenry ROE,17,9,6,0,49,24.5,6,0,49,24.5
1700202,2018,Monroe/Randolph ROE,17,9,24,0,20,10,24,0,20,10
1700203,2018,Peoria ROE,17,9,23,0,20,10,23,0,20,10
1700206,2018,Menard/Sangamon ROE,17,9,24,0,20,10,24,0,20,10
1700208,2018,Saint Clair ROE,17,9,10,0,49,24.5,10,0,49,24.5
1700209,2018,Mason/Tazewell/Woodford ROE,17,9,9,0,49,24.5,9,0,49,24.5
1700211,2018,Vermilion ROE,17,9,4,-3,-3,-3,4,-3,-3,-3
1700213,2018,Will ROE,17,9,30,0,20,10,30,0,20,10
1700217,2018,Christopher USD 99,17,9,55,20,29,24.5,55,11,19,15
1700220,2018,Region 05 North Cook ISC 1,17,9,6,0,49,24.5,6,0,49,24.5
1700221,2018,Region 06 West Cook ISC 2,17,9,220,0,5,2.5,220,0,5,2.5
1700223,2018,Okaw Valley CUSD 302,17,9,36,11,19,15,36,11,19,15
1700225,2018,Spec Educ Assoc of Peoria County,17,9,5,-3,-3,-3,5,-3,-3,-3
1700227,2018,Bi-County Special Educ Coop,17,9,5,-3,-3,-3,5,-3,-3,-3
1700228,2018,LaSalle Putnam Alliance,17,9,2,-3,-3,-3,2,-3,-3,-3
1700229,2018,Livingston Co Spec Services Unit,17,9,5,-3,-3,-3,5,-3,-3,-3
1700246,2018,Evanston Dists 65/202 Jnt Agr,17,9,3,-3,-3,-3,3,-3,-3,-3
1700255,2018,Niles Twp District for Spec Educ,17,9,7,0,49,24.5,7,0,49,24.5
1700272,2018,West Central IL Spec Educ Coop,17,9,16,0,20,10,16,0,20,10
1700310,2018,West Carroll CUSD 314,17,9,75,15,19,17,75,10,14,12
1700314,2018,West Prairie CUSD 103,17,9,35,30,39,34.5,35,11,19,15
1700319,2018,West Central CUSD 235,17,9,50,20,29,24.5,50,20,29,24.5
1700320,2018,Monmouth-Roseville CUSD 238,17,9,124,20,24,22,124,15,19,17
1700321,2018,United CUSD 304,17,9,59,30,39,34.5,59,30,39,34.5
1700322,2018,Henry-Stark County Spec Ed Dist,17,9,3,-3,-3,-3,3,-3,-3,-3
1700324,2018,Sangamon Valley CUSD 9,17,9,62,35,39,37,62,35,39,37
1700325,2018,Region III Spec Ed Coop,17,9,3,-3,-3,-3,3,-3,-3,-3
1700326,2018,El Paso-Gridley CUSD 11,17,9,92,50,54,52,92,30,34,32
1700332,2018,Schuyler-Industry CUSD 5,17,9,86,25,29,27,86,15,19,17
1701382,2018,Thompsonville CUSD 174,17,9,23,21,39,30,23,0,20,10
1701383,2018,Exc Children Have Opportunities,17,9,37,0,10,5,37,0,10,5
1701384,2018,Illini West H S Dist 307,17,9,72,25,29,27,72,25,29,27
1701387,2018,Western CUSD 12,17,9,34,30,39,34.5,34,20,29,24.5
1701389,2018,S Will Co Coop for Spec Ed,17,9,8,0,49,24.5,8,0,49,24.5
1701390,2018,Flanagan-Cornell Dist 74,17,9,31,30,39,34.5,31,0,10,5
1701392,2018,Southwest Cook Coop Spec Ed,17,9,19,0,20,10,19,0,20,10
1701393,2018,Grundy County Spec Educ Coop,17,9,11,0,49,24.5,11,0,49,24.5
1701395,2018,Mercer County School District 404,17,9,84,40,44,42,84,30,34,32
1701397,2018,Paris Cooperative High School,17,9,134,30,34,32,134,25,29,27
1701400,2018,Southland College Prep Chtr HS,17,9,140,35,39,37,139,30,34,32
1701403,2018,North Mac CUSD 34,17,9,105,35,39,37,105,30,34,32
1701404,2018,Odin PSD 722,17,9,12,0,49,24.5,12,0,49,24.5
1701410,2018,Horizon Science Acad-McKinley Pk,17,9,57,11,19,15,57,30,39,34.5
1701413,2018,Abingdon-Avon CUSD 276,17,9,64,25,29,27,64,6,9,7.5
1701416,2018,Milford Area PSD 124,17,9,46,40,49,44.5,46,30,39,34.5
1701417,2018,Bluford Unit School District 318,17,9,28,21,39,30,28,21,39,30
1701418,2018,Salt Fork CUSD 512,17,9,64,25,29,27,64,15,19,17
1701421,2018,Northwest Sp Ed Cooperative,17,9,1,-3,-3,-3,1,-3,-3,-3
1701422,2018,Woodlawn Unit School District 209,17,9,35,40,49,44.5,35,30,39,34.5
1701425,2018,School Assn For Special Educ,17,9,15,0,49,24.5,15,0,49,24.5
1701426,2018,Amandla Charter School,17,9,70,0,5,2.5,70,0,5,2.5
1701432,2018,Knox Warren Spec Ed Districts,17,9,2,-3,-3,-3,2,-3,-3,-3
1701433,2018,B H R A Cooperative HS,17,9,72,35,39,37,72,35,39,37
1703300,2018,Alden Hebron SD 19,17,9,27,40,59,49.5,27,21,39,30
1703510,2018,Altamont CUSD 10,17,9,45,20,29,24.5,45,20,29,24.5
1703600,2018,Alton CUSD 11,17,9,450,28,28,28,450,29,29,29
1703660,2018,AlWood CUSD 225,17,9,21,0,20,10,21,0,20,10
1703690,2018,Amboy CUSD 272,17,9,42,40,49,44.5,42,30,39,34.5
1703780,2018,Anna Jonesboro CHSD 81,17,9,113,30,34,32,113,20,24,22
1703810,2018,Annawan CUSD 226,17,9,24,21,39,30,24,40,59,49.5
1703870,2018,CHSD 117,17,9,626,44,44,44,626,44,44,44
1703960,2018,Arcola CUSD 306,17,9,51,20,29,24.5,51,0,10,5
1703990,2018,Argenta-Oreana CUSD 1,17,9,65,35,39,37,65,15,19,17
1704020,2018,Argo CHSD 217,17,9,461,26,26,26,461,27,27,27
1704170,2018,Township HSD 214,17,9,2881,49,49,49,2881,52,52,52
1704230,2018,Armstrong Twp HSD 225,17,9,33,20,29,24.5,33,11,19,15
1704260,2018,Arthur CUSD 305,17,9,73,30,34,32,73,25,29,27
1704380,2018,Ashton-Franklin Center CUSD 275,17,9,42,30,39,34.5,42,20,29,24.5
1704440,2018,Astoria CUSD 1,17,9,27,21,39,30,27,0,20,10
1704470,2018,Athens CUSD 213,17,9,69,25,29,27,69,25,29,27
1704620,2018,Auburn CUSD 10,17,9,102,40,44,42,102,25,29,27
1704680,2018,Aurora East USD 131,17,9,875,15,15,15,875,13,13,13
1704710,2018,Aurora West USD 129,17,9,941,21,21,21,941,19,19,19
1704770,2018,Central CHSD 71,17,9,142,45,49,47,142,40,44,42
1704920,2018,Ball Chatham CUSD 5,17,9,312,51,51,51,312,49,49,49
1705050,2018,Barrington CUSD 220,17,9,765,64,64,64,765,66,66,66
1705220,2018,Batavia USD 101,17,9,472,52,52,52,472,57,57,57
1705310,2018,Beardstown CUSD 15,17,9,111,15,19,17,111,6,9,7.5
1705430,2018,Beecher CUSD 200U,17,9,88,40,44,42,88,20,24,22
1705460,2018,Beecher City CUSD 20,17,9,18,21,39,30,18,21,39,30
1705640,2018,Belleville Twp HSD 201,17,9,1155,31,31,31,1155,29,29,29
1705790,2018,Belvidere CUSD 100,17,9,626,29,29,29,626,25,25,25
1705820,2018,Bement CUSD 5,17,9,21,21,39,30,21,0,20,10
1705970,2018,Benton Cons HSD 103,17,9,139,20,24,22,139,20,24,22
1706120,2018,Bethalto CUSD 8,17,9,178,20,24,22,178,15,19,17
1706420,2018,Bloom Twp HSD 206,17,9,661,17,17,17,661,11,11,11
1706480,2018,Bloomington SD 87,17,9,308,32,32,32,308,25,25,25
1706540,2018,CHSD 218,17,9,1297,21,21,21,1297,18,18,18
1706600,2018,Scott-Morgan CUSD 2,17,9,18,0,20,10,18,0,20,10
1706960,2018,Bradley Bourbonnais CHSD 307,17,9,491,30,30,30,491,21,21,21
1707050,2018,Bremen CHSD 228,17,9,1202,22,22,22,1202,19,19,19
1707200,2018,Brimfield CUSD 309,17,9,53,40,49,44.5,53,50,59,54.5
1707440,2018,Brownstown CUSD 201,17,9,17,0,20,10,17,0,20,10
1707650,2018,Paxton-Buckley-Loda CUD 10,17,9,117,30,34,32,117,30,34,32
1707770,2018,Bunker Hill CUSD 8,17,9,41,20,29,24.5,41,11,19,15
1707830,2018,Central CUSD 301,17,9,291,50,54,52,291,50,54,52
1707950,2018,Bushnell Prairie City CUSD 170,17,9,46,11,19,15,46,11,19,15
1708010,2018,Byron CUSD 226,17,9,102,45,49,47,102,35,39,37
1708040,2018,Cahokia CUSD 187,17,9,137,0,5,2.5,137,0,5,2.5
1708070,2018,Cairo USD 1,17,9,14,0,49,24.5,14,0,49,24.5
1708160,2018,Cambridge CUSD 227,17,9,29,21,39,30,29,0,20,10
1708220,2018,Central CUSD 3,17,9,61,25,29,27,61,20,24,22
1708250,2018,Trico CUSD 176,17,9,76,25,29,27,76,15,19,17
1708280,2018,Canton Union SD 66,17,9,151,35,39,37,151,30,34,32
1708370,2018,Carbondale CHSD 165,17,9,242,35,39,37,242,35,39,37
1708400,2018,Cons HSD 230,17,9,1882,45,45,45,1882,43,43,43
1708430,2018,Carlinville CUSD 1,17,9,99,40,44,42,99,30,34,32
1708460,2018,Carlyle CUSD 1,17,9,62,30,34,32,62,25,29,27
1708500,2018,Carmi-White County CUSD 5,17,9,79,25,29,27,79,15,19,17
1708550,2018,CUSD 300,17,9,1515,38,38,38,1515,39,39,39
1708580,2018,Carrier Mills-Stonefort CUSD 2,17,9,31,0,10,5,31,11,19,15
1708610,2018,Carrollton CUSD 1,17,9,38,30,39,34.5,38,30,39,34.5
1708640,2018,Carterville CUSD 5,17,9,145,50,54,52,145,35,39,37
1709100,2018,Central A & M CUD 21,17,9,55,30,39,34.5,55,20,29,24.5
1709300,2018,Centralia HSD 200,17,9,218,25,29,27,218,20,24,22
1709330,2018,Cerro Gordo CUSD 100,17,9,35,30,39,34.5,35,20,29,24.5
1709400,2018,Chadwick-Milledgeville CUSD 399,17,9,42,30,39,34.5,42,11,19,15
1709420,2018,Champaign CUSD 4,17,9,629,38,38,38,629,37,37,37
1709600,2018,Charleston CUSD 1,17,9,189,35,39,37,189,30,34,32
1709810,2018,Chester CUSD 139,17,9,85,30,34,32,85,15,19,17
1709930,2018,City of Chicago SD 299,17,9,24308,26,26,26,24307,26,26,26
1710240,2018,North Wayne CUSD 200,17,9,32,20,29,24.5,32,0,10,5
1710290,2018,Cissna Park CUSD 6,17,9,21,40,59,49.5,21,21,39,30
1710340,2018,Clay City CUSD 10,17,9,12,0,49,24.5,12,0,49,24.5
1710410,2018,Central CUSD 4,17,9,81,30,34,32,81,30,34,32
1710440,2018,Clinton CUSD 15,17,9,130,20,24,22,130,15,19,17
1710530,2018,Coal City CUSD 1,17,9,164,40,44,42,164,35,39,37
1710570,2018,Cobden SUD 17,17,9,53,30,39,34.5,53,30,39,34.5
1710650,2018,Collinsville CUSD 10,17,9,445,29,29,29,445,22,22,22
1710740,2018,Columbia CUSD 4,17,9,162,40,44,42,162,55,59,57
1710790,2018,Hamilton Co CUSD 10,17,9,95,25,29,27,95,15,19,17
1710800,2018,Oakwood CUSD 76,17,9,78,25,29,27,78,20,24,22
1710820,2018,Westville CUSD 2,17,9,77,10,14,12,77,10,14,12
1710830,2018,Triopia CUSD 27,17,9,23,21,39,30,23,21,39,30
1710980,2018,Coulterville USD 1,17,9,15,0,49,24.5,15,0,49,24.5
1711100,2018,Crab Orchard CUSD 3,17,9,33,11,19,15,33,0,10,5
1711250,2018,Crete Monee CUSD 201U,17,9,383,21,21,21,383,13,13,13
1711370,2018,CHSD 155,17,9,1444,49,49,49,1444,50,50,50
1711400,2018,CUSD 3 Fulton County,17,9,32,20,29,24.5,32,0,10,5
1711610,2018,Dakota CUSD 201,17,9,68,40,44,42,68,30,34,32
1711790,2018,Danville CCSD 118,17,9,277,15,19,17,277,6,9,7.5
1711850,2018,Decatur SD 61,17,9,545,12,12,12,545,10,10,10
1711880,2018,Deer Creek-Mackinaw CUSD 701,17,9,73,50,54,52,73,45,49,47
1712000,2018,DeKalb CUSD 428,17,9,450,35,35,35,450,27,27,27
1712030,2018,Deland-Weldon CUSD 57,17,9,19,21,39,30,19,0,20,10
1712060,2018,Delavan CUSD 703,17,9,26,40,59,49.5,26,21,39,30
1712090,2018,DePue USD 103,17,9,25,0,20,10,25,0,20,10
1712240,2018,Dieterich CUSD 30,17,9,23,21,39,30,23,21,39,30
1712330,2018,Dixon USD 170,17,9,174,30,34,32,174,25,29,27
1712480,2018,Dongola USD 66,17,9,24,0,20,10,24,0,20,10
1712510,2018,Donovan CUSD 3,17,9,31,20,29,24.5,31,11,19,15
1712570,2018,CHSD 99,17,9,1163,48,48,48,1163,54,54,54
1712700,2018,Dunlap CUSD 323,17,9,304,59,59,59,304,63,63,63
1712720,2018,Dupo CUSD 196,17,9,61,20,24,22,61,25,29,27
1712760,2018,Du Quoin CUSD 300,17,9,100,30,34,32,100,25,29,27
1712810,2018,Durand CUSD 322,17,9,48,40,49,44.5,48,20,29,24.5
1712870,2018,Dwight Twp HSD 230,17,9,51,40,49,44.5,51,40,49,44.5
1712930,2018,Earlville CUSD 9,17,9,27,21,39,30,27,21,39,30
1712990,2018,East Alton-Wood River CHSD 14,17,9,123,20,24,22,123,10,14,12
1713050,2018,East Dubuque USD 119,17,9,51,30,39,34.5,51,30,39,34.5
1713230,2018,East Peoria CHSD 309,17,9,220,20,24,22,220,20,24,22
1713290,2018,Richland County CUSD 1,17,9,150,25,29,27,150,15,19,17
1713320,2018,East St Louis SD 189,17,9,338,5,5,5,338,0,1,0.5
1713370,2018,Edgar County CUD 6,17,9,26,0,20,10,26,0,20,10
1713410,2018,Edinburg CUSD 4,17,9,9,0,49,24.5,9,0,49,24.5
1713500,2018,Edwards County CUSD 1,17,9,66,35,39,37,66,20,24,22
1713530,2018,Edwardsville CUSD 7,17,9,564,50,50,50,564,48,48,48
1713560,2018,Effingham CUSD 40,17,9,159,35,39,37,159,30,34,32
1713590,2018,Egyptian CUSD 5,17,9,21,0,20,10,21,0,20,10
1713660,2018,Eldorado CUSD 4,17,9,89,25,29,27,89,6,9,7.5
1713710,2018,SD U-46,17,9,2612,28,28,28,2612,25,25,25
1713860,2018,Elverado CUSD 196,17,9,26,21,39,30,26,21,39,30
1713920,2018,Tri Valley CUSD 3,17,9,73,55,59,57,73,50,54,52
1713940,2018,DuPage HSD 88,17,9,874,32,32,32,874,30,30,30
1713970,2018,Elmhurst SD 205,17,9,699,65,65,65,699,63,63,63
1714050,2018,Elmwood CUSD 322,17,9,48,50,59,54.5,48,50,59,54.5
1714100,2018,Elmwood Park CUSD 401,17,9,210,25,29,27,210,30,34,32
1714350,2018,Erie CUSD 1,17,9,44,40,49,44.5,44,40,49,44.5
1714430,2018,Eureka CUD 140,17,9,123,55,59,57,123,55,59,57
1714490,2018,Evanston Twp HSD 202,17,9,792,52,52,52,792,50,50,50
1714580,2018,Evergreen Park CHSD 231,17,9,199,35,39,37,199,35,39,37
1715030,2018,Fenton CHSD 100,17,9,346,28,28,28,346,30,30,30
1715100,2018,Fieldcrest CUSD 6,17,9,69,30,34,32,69,25,29,27
