dist,children,predom_race,grad_rate_midpt,pct_pov,pct_SP,pct_HHVJ,pct_CC,pct_NCI,pct_CD,pct_CLI,pct_hisp_latino,pct_white,pct_black,pct_native,pct_asian
Adena Local School District,1499,White,85.08325537885875,17.054,43.373,19.572,1.754,13.986,12.675,0,0,93.8,4,0,0
Huntington Local School District,1186,White,83.00210822206606,21.352,34.774,32.117,3.289,13.579,25.126,0,0,92.7,0,0,0
Paint Valley Local School District,948,White,84.924578527063,28.721,44.308,24.286,3.754,23.084,6.751,0,0.4,87,0.4,0,0
Southeastern Local School District,1129,White,90.28292268479184,17.841,26.971,29.905,0.751,11.022,3.189,0,0,96,0,0,0
Union-Scioto Local School District,2109,White,89.63770491803278,19.733,29.929,28.764,1.863,12.17,8.156,0,8.4,87.6,2.7,0,0
Zane Trace Local School District,1522,White,87.05007153075822,14.122,31.774,23.33,3.433,21.958,6.242,0,5.2,90.9,0,0,0.3
Lakota Local School District,1318,White,94.39553990610328,11.632,30.809,20.449,1.237,6.273,12.215,0,13,84.6,0.3,0.3,0.3
Woodmore Local School District,1156,White,92.97892518440464,8.643,33.065,20.652,0.505,9.73,4.498,0,9.5,87.4,0.9,0,0
Bloom-Vernon Local School District,967,White,86.16687898089172,16.37,36.545,19.538,1.47,21.6,8.583,0,0,98,1.5,0,0
Green Local School District,559,White,80.37076648841355,23.055,32.252,30.465,0,14.688,2.862,0,1.4,85.5,10.1,0,0
Minford Local School District,1305,White,88.63192419825073,24.744,39.783,27.748,2.114,11.414,8.736,0,0,98.9,0.7,0,0
Northwest Local School District,1853,White,85.63073110285006,24.97,34.027,26.36,3.053,14.433,3.886,0,1.7,93.9,0.9,0.9,0
Valley Local School District,734,White,94.26408839779006,20.874,22.207,21.979,1.866,11.623,11.444,0,0,100,0,0,0
Washington-Nile Local School District,1252,White,95.9395070948469,28.317,32.258,28.075,2.259,19.962,10.703,0,1.4,97.6,0,0,0.3
Wheelersburg Local School District,1389,White,95.4327485380117,23.024,26.392,41.26,1.958,13.437,3.888,0,0,94.7,0,0,0
Seneca East Local School District,948,White,94.50307503075032,6.583,18.203,20.555,0,5.481,3.059,0,3.2,95.3,0,0,0
Hopewell-Loudon Local School District,690,White,93.78340365682138,6.047,26.205,22.349,0.332,0.994,3.768,0,2.1,94.3,0,0,0.6
New Riegel Local School District,329,White,90.81521739130434,5.128,24.765,17.271,0.149,4.545,1.216,0,4.5,92.5,1.2,0,1.2
Botkins Local School District,502,White,93.60834990059642,3.65,23.362,23.798,3.226,0,2.59,0,8,92,0,0,0
Fairlawn Local School District,542,White,88.74959612277868,13.171,29.065,25.779,1.433,21.037,4.244,0,4.8,93.3,0,0,0
Fort Loramie Local School District,640,White,94.49013657056145,3.312,7.285,16.582,0.634,4.393,3.594,0,0.6,99.3,0,0,0
Hardin-Houston Local School District,954,White,89.8019801980198,7.223,9.492,22.95,0.852,13.368,0,0,0,98.3,0,0,0
Russia Local School District,423,White,95,3.415,13.123,16.071,3.317,10.242,6.856,0,0,91.4,1,2.5,1
Canton Local School District,1894,White,87.78625954198473,21.85,41.068,22.502,0,7.352,5.121,0,1,87.7,5.4,2.5,0.2
Fairless Local School District,2127,White,92.2425167990226,18.504,21.019,27.343,2.615,24.511,3.902,2.351,2.3,96.2,0.6,0,0.2
Jackson Local School District,6640,White,93.02801843317972,7.671,24.603,26.793,0.625,1.5,3.343,0.196,1.1,88.1,4.2,0,3.1
Lake Local School District,3504,White,95.82875,8.45,24.451,30.305,0.284,8.082,2.768,0,1.6,94.2,0.4,0,0
Louisville City School District,3062,White,93.57483114113046,12.5,33.159,25.106,0.499,3.648,2.939,0,1.7,94.3,0,0,0.1
Marlington Local School District,2448,White,90.15288332588288,17.07,32.418,25.114,1.372,5.673,3.513,0,0.6,88.8,4.7,0,0
Minerva Local School District,1817,White,93.42690945877592,20.829,32.802,24.177,1.041,5.959,6.109,0,0,98.8,1.2,0,0
Northwest Local School District,1902,White,77.88622129436327,10.633,17.138,32.051,0.094,1.556,1.472,0,0.6,98.2,0,0,0
Osnaburg Local School District,884,White,91.74538258575198,16.522,25.977,22.53,0.822,14.982,0.905,0.679,0,96.2,1.3,0,0
Perry Local School District,4086,White,93.01422538341852,13.997,33.215,28.579,0.507,4.084,7.269,0,1,92.5,1.1,0,0
Plain Local School District,7040,White,87.56244319214687,17.463,39.378,29.731,0.612,4.414,5.369,0.582,4.4,75.4,11.4,0,1
Sandy Valley Local School District,1385,White,93.17783857729138,16.931,38.832,27.602,0.433,5.145,6.065,0,2.2,95.9,0,0.3,0
Tuslaw Local School District,1746,White,95.84444444444443,10.896,28.008,25.487,1.827,4.564,3.322,0,3,93.4,0.9,0,1.5
Woodridge Local School District,2355,White,88.40702479338843,13.959,25.087,29.862,1.755,8.447,8.917,1.699,10.1,69.2,12.3,0,1.1
Copley-Fairlawn City School District,3119,White,92.02806548613432,6.122,20.258,26.266,0.416,5.188,0.834,0.705,0,72.7,11,0,11
Coventry Local School District,1724,White,90.15629081410536,13.919,36.454,33.915,0.263,13.246,1.566,3.538,0.7,83.5,6.3,3.3,4.3
Manchester Local School District,1187,White,93.31787584143603,6.903,23.75,29.564,0.257,3.663,2.106,0,0,93.9,0,0,0.8
Green Local School District,4851,White,92.7004243281471,11.507,30.935,31.376,0.681,0.771,5.38,0.103,1.3,90.4,1.6,0,1.2
Hudson City School District,4915,White,93.23442547300417,2.281,12.492,22.826,0.183,1.133,2.991,0.122,5.8,85.5,2.4,0,4.1
Mogadore Local School District,610,White,86.20025348542458,10.192,29.15,29.913,0,0.814,3.77,0,0,99.1,0,0,0.7
Nordonia Hills City School District,4883,White,93.9638286032276,5.669,11.802,29.702,0.557,4.889,3.461,0,0,78.7,11.8,0,7.1
Revere Local School District,3431,White,93.710843373494,3.386,16.259,21.392,0.445,3.604,5.479,1.545,3.8,83.3,4.7,0,2.9
Springfield Local School District,2700,White,88.54166666666666,15.715,30.205,28.255,0.942,3.039,1.259,0,0.2,91.2,3.8,0,0
Twinsburg City School District,4829,White,95.52120383036936,6.288,24.072,25.891,0.394,2.629,4.784,0.953,8.1,55.4,20.6,0,9.2
Bloomfield-Mespo Local School District,1316,White,81.06172839506173,16.906,6.865,18.209,10.897,87.465,3.04,12.082,0,95.1,4.9,0,0
Bristol Local School District,986,White,87.87118644067797,13.498,7.364,18.783,4.158,46.187,3.955,0,3.6,94.3,0,0,0
Brookfield Local School District,1029,White,85.74139626352016,19.406,28.421,29.446,1.219,16.71,5.928,0,0.9,87.7,2.8,0,0
Champion Local School District,1701,White,91.34890730972116,12.288,27.854,24.002,0.78,5.876,4.527,0,0.6,98.5,0,0,0
Mathews Local School District,749,White,90.89566395663957,14.793,30.669,26.54,0,5.278,7.877,0,0,100,0,0,0
Howland Local School District,2838,White,85.5444907232109,13.936,36.629,29.328,0.432,3.396,2.431,0,2,88.3,4.3,1,0.3
Joseph Badger Local School District,1102,White,90.22768878718534,14.408,38.837,27.603,0.677,21.147,4.083,0,0.4,97,0,0,0
Lakeview Local School District,1659,White,94.34596577017116,12.031,25.366,25.79,0.093,10.425,4.039,0,0.6,95.3,2.8,0,0
Liberty Local School District,1936,White,88.05433901054339,20.724,31.926,22.754,0.226,12.893,5.837,0,9.2,58.1,16.2,0,4.2
Lordstown Local School District,526,White,92.65407554671968,17.886,38.966,22.875,1.006,5.469,2.281,0,0,84.6,0,0,0
Maplewood Local School District,557,White,90.78301886792454,13.735,26.846,23.901,0.482,14.033,10.952,0,15,85,0,0,0
McDonald Local School District,737,White,92.50390625,11.303,34,28.595,0,10.147,6.649,0,0,90.5,2.7,0,0
Southington Local School District,702,White,91.82882882882885,12.931,37.556,17.466,0.88,23.473,9.829,0,0,100,0,0,0
LaBrae Local School District,1185,White,95.85455915599096,22.626,42.806,34.75,3.524,3.448,3.207,0.928,0,82.7,2.8,0,0
Weathersfield Local School District,716,White,88.1175879396985,19.184,19.852,25.369,0.518,19.473,6.704,0,4.7,96,0,0,0
Garaway Local School District,2494,White,93.9357959542656,13.062,7.561,25.916,2.016,47.177,1.604,7.378,0.8,92.9,0,0,0
Indian Valley Local School District,1738,White,93.53951462352208,15.259,33.506,23.294,0.776,11.024,5.869,0,1.3,97.5,0.3,0,0
Strasburg-Franklin Local School District,712,White,91.27364185110665,10.86,19.231,28.805,1.675,8.259,6.601,0,0,99.3,0,0,0
Tuscarawas Valley Local School District,1264,White,94.22867383512543,7.948,16.59,22.145,0.502,4.302,5.222,0,0,97.2,0.8,0,0
Fairbanks Local School District,1399,White,93.67567567567568,4.783,8.922,28.216,2.374,21.899,16.083,0,1.8,96.4,0,0,1.8
North Union Local School District,1469,White,90.73381818181818,7.116,37.155,22.781,1.141,13.599,9.122,0,0,96.2,0.3,0,0
Crestview Local School District,772,White,93.73794808405438,7.737,25.286,19.299,0,7.441,5.181,0,4.4,90.6,0,0,0
Vinton County Local School District,2243,White,83.94905736060971,26.701,39.613,20.632,2.106,29.266,7.445,0,0.9,94.5,0,0.4,0
Carlisle Local School District,1633,White,92.8056,11.538,31.275,28.313,0.705,9.099,6.92,0,2.4,88.8,0.9,0,0
Springboro Community City School District,7215,White,95.2177284157586,3.014,9.907,20.011,0,0,4.574,0.222,2.9,84.8,2.8,0,4.5
Kings Local School District,5473,White,91.330743618202,5.362,24.153,26.585,0.664,1.807,4.586,0.384,7.3,80,4,0,3.9
Little Miami Local School District,5988,White,93.60295040803514,5.129,13.119,24.938,0.062,1.564,2.655,0,1.5,94.6,2.6,0.1,1
Mason City School District,11764,White,93.97812368531764,3.028,19.099,22.178,0.632,1.484,2.848,1.938,3.2,69.8,2.3,0.6,19.7
Wayne Local School District,1588,White,93.72503617945009,5.541,18.225,32.261,0.341,2.425,1.511,0,8.7,89.7,0,0,0
Fort Frye Local School District,1362,White,88.85899814471243,14.243,38.036,29.639,0.312,16.067,8.884,0,4.8,91.6,0,0,0
Frontier Local School District,774,White,84.78084179970973,15.435,24.329,19.805,2.354,17.775,1.034,0,0,95.1,0,0,0
Wolf Creek Local School District,776,White,92.859375,11.65,21.503,12.042,0.846,16.985,5.541,0,0,100,0,0,0
Chippewa Local School District,1670,White,95.11948249619482,7.389,28.798,23.218,1.156,1.141,2.635,0,2.4,97.6,0,0,0
Dalton Local School District,1507,White,92.69252077562328,15.435,15.557,23.928,6.59,41.689,1.858,22.76,4.7,95.3,0.5,0,0
Green Local School District,1108,White,92.90471607314726,9.655,19.021,24.495,2.061,13.152,5.776,0,0.9,97.2,0.4,0,0
Norwayne Local School District,1560,White,89.90719257540604,10.873,33.111,27.751,1.193,10.382,3.397,0,0.3,95.9,0.7,0,0
Southeast Local School District,4811,White,90.59226713532512,13.265,6.129,21.692,6.349,65.117,5.176,25.068,1.4,96.5,0,0,0
Triway Local School District,2155,White,88.98630136986301,14.626,38.085,26.975,3.782,20.589,6.589,0.928,0.5,94.6,3.6,0,1
Edgerton Local School District,920,White,91.73667711598746,12.465,43.473,22.538,0.116,5.828,3.043,0,3.1,93.1,3.8,0,0
Edon Northwest Local School District,519,White,87.79028697571744,13.523,28.276,24.202,0.233,13.043,5.973,0,0.8,99,0,0,0
Millcreek-West Unity Local School District,746,White,92.1881188118812,10.611,22.542,24.014,0.484,12.945,7.641,0,12.3,84.1,0,0,2.2
North Central Local School District,623,White,89.51038062283737,13.075,34.191,28.982,0.396,7.543,21.348,0,0,97.3,0,0,0.7
Stryker Local School District,451,White,87.29120879120879,10.417,27.723,23.204,2.379,5.338,5.322,0,22.1,70.5,2.1,0,0
Eastwood Local School District,1572,White,95.07368421052632,9.73,29.701,24.727,0.264,8.411,9.288,0.064,6,90.9,0.3,0,0
Elmwood Local School District,1039,White,94.1019644527596,7.686,20.955,24.044,0.919,6.184,7.892,0,2.7,88.9,0,0,0
Lake Local School District,1954,White,92.85952533675432,10.387,26.574,28.003,0.61,11.361,10.287,0.358,8.1,83.4,7.2,0,0
North Baltimore Local School District,883,White,88.62826420890937,16.375,20.192,22.922,5.01,15.979,10.306,0,9.7,90.3,0,0,0
Northwood Local School District,759,White,73.15377358490566,10.782,19.293,32.532,0,15.141,4.084,0,22.1,74.5,0,0,0
Otsego Local School District,1786,White,92.5062937062937,9.101,21.979,29.408,1.62,2.939,4.367,0.056,11.4,84.8,0.3,0.3,0.3
Mohawk Local School District,908,White,91.2034120734908,7.784,34.665,16.528,0.738,0.799,7.159,0,5.2,93.6,0.5,0,0
Adams County/Ohio Valley Local School District,4248,White,85.29803254797181,24.271,37.934,30.584,2.085,22.438,5.438,1.036,1.4,93.4,0,0,0
College Corner Local School District,116,White,24,25.439,40.385,27.962,1.99,5.096,12.931,0,0,100,0,0,0
Gallia County Local School District,2810,White,85.13095658312743,27.452,17.053,25.122,2.129,32.603,6.299,3.06,0.4,96,2.2,0,0
East Guernsey Local School District,1503,White,85.09648331830478,16.015,34.49,24.054,2.559,21.432,7.252,0,0,87.3,0,0.8,0
Findlay City School District,5994,White,87.98488168273444,14.649,42.164,29.994,0.831,13.166,4.988,1.118,15.3,73.5,3,0,2.3
Van Buren Local School District,1280,White,92.99388753056236,7.448,24.523,29.489,0,3.143,6.484,0,0.4,95.6,0,0,0
Arcadia Local School District,451,White,92.98861480075902,8.807,12.01,31.822,0.686,7.815,10.2,0,0.9,83.7,0,0,16.3
Sidney City School District,4556,White,77.9853886616014,15.383,39.477,25.79,2.24,13.332,5.399,0.176,4.7,81,8.8,0,1.1
Anna Local School District,1153,White,93.87585532746824,4.213,13.099,18.315,1.912,5.934,5.377,0,0.8,98.7,0,0,0
Jackson Center Local School District,375,White,92.02549575070822,9.356,26.126,19.821,0.285,12.191,3.733,0,0,100,0,0,0
Salem City School District,2329,White,85.82350024789291,21.181,16.536,27.761,2.494,22.854,2.19,2.92,8.5,87.1,0,0,0
Leetonia Exempted Village School District,737,White,86.86616161616162,19.484,49.231,29.556,1.794,10.918,6.377,0,2.1,94.5,0,0,0
Crestline Exempted Village School District,719,White,88.56285714285714,20.585,30.142,24.934,0,14.583,0.974,0,4.2,85.3,5.6,0,4.9
Shelby City School District,1909,White,83.13794871794872,12.489,29.292,24.577,0.453,10.952,10.739,0,2.1,90.5,1.2,0,0.6
Miami Trace Local School District,2569,White,85.1169408626056,17.039,32.094,25.667,1.217,17.318,8.174,0.234,3.5,91.4,0.8,0,0.6
Washington Court House City School District,2476,White,84.73554913294798,21.844,44.024,28.67,0.532,21.931,10.137,1.737,3.7,87.6,0,0,1.2
Mount Vernon City School District,4479,White,86.74657350174685,20.817,35.431,26.66,0.63,11.183,5.336,0,3.2,93.1,1.8,0,0
East Knox Local School District,1912,White,80.26526315789474,20.045,15.824,25.172,1.361,35.632,4.812,1.151,0.8,96.2,0,0,0
Riverside Local School District,6081,White,86.45413758723828,6.729,23.975,25.673,0.253,3.259,2.664,0,6.5,86.6,3.4,0,1.1
Painesville City Local School District,3081,Hispanic/Latino,73.11204565935716,22.375,52.297,24.711,4.933,13.523,6.134,8.439,53.6,17.6,22.5,0,0
Orange City School District,2734,White,90.9001601708489,7.857,23.843,22.143,0.019,2.167,4.865,0.585,1.9,70.2,16.4,0.5,6.1
Bedford City School District,3856,Black,80.03955431754875,22.98,44.381,28.023,1.225,10.508,3.579,3.916,11.4,7.9,74.8,0,0.4
Warren Local School District,2125,White,91.71734182976786,13.669,24.218,23.076,0.282,6.766,11.388,0,2.4,95.6,1,0,0
Marietta City School District,3142,White,82.67940552016985,26.141,40.442,28.02,2.058,11.562,11.84,0,1.2,94.5,1.1,1.2,0
Clyde-Green Springs Exempted Village School District,2513,White,94.1452026680349,10.254,48.573,23.111,0.362,17.868,9.471,0,8.6,78.8,0.2,0,0
Old Fort Local School District,465,White,89.61569416498993,7.421,32.869,20.612,0,10.65,4.731,0,7,88.4,2.3,0,0
Lincolnview Local School District,696,White,93.625,5.845,16.045,24.39,0.554,17.375,2.155,0,1.3,96,1.3,0,0
Van Wert City School District,2597,White,89.4307504575961,13.574,46.267,24.792,0.803,24.134,9.858,0,7.9,86.7,2.9,0,0.8
Upper Sandusky Exempted Village School District,1745,White,90.8713210130048,10.347,41.522,24.779,1.175,8.47,10.831,0,5.8,92.1,0.2,0,0
Kenton City School District,2244,White,86.54414125200641,18.924,36.572,26.562,1.453,21.319,6.863,0,1.9,93.8,0,0,0
Clay Local School District,502,NA,NA,23.519,50.321,27.434,2.421,38.492,5.378,0,NA,NA,NA,NA,NA
Portsmouth City School District,3253,White,81.64030023094688,36.037,55.271,32.021,1.491,25.772,16.354,0.43,4,78.8,7.8,0.3,1.1
Rittman Exempted Village School District,1309,White,91.66940211019929,14.872,32.034,25.658,1.663,9.785,5.195,0,0.8,92,5.7,0,0
Wadsworth City School District,5251,White,91.87970106075215,6.928,17.704,29.867,0.396,6.038,4.437,0,1.9,88.8,5.8,0,1.4
Celina City School District,3072,White,91.07746755800235,13.455,33.743,25.823,0.705,4.313,7.454,0,3,85.8,2.9,0,1.6
Marion Local School District,664,White,96.2934306569343,8.156,19.194,16.574,3.719,2.95,10.09,0,0,100,0,0,0
Wooster City School District,3731,White,89.25561643835617,13.988,40.948,27.931,0.946,5.944,5.28,0.724,3.1,83.8,2.6,2.3,1.7
Northwestern Local School District,1732,White,89.1675579322638,14.305,19.869,22.488,3.121,5.425,1.559,0,4.1,94.7,0,0,0
School District Not Defined,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Timberlake Public Schools,308,White,80.67757009345794,16.517,28.629,19.175,0.838,28.009,3.896,0,13.3,76.7,3.3,3.3,0
Burns Flat-Dill City Schools,694,White,87.88775510204081,18.476,20.07,19.344,5.631,24.806,3.17,0,18.2,67.2,3.6,0.6,0.6
Thomas-Fay-Custer Unified Schools,501,White,88.56481481481482,20.31,23.608,19.479,0.697,23.426,3.194,4.391,21.1,67.8,0,0,0
Frontier Public Schools,383,White,78.33419023136247,18.021,50,21.449,2.551,38.78,3.916,0,15.8,34.2,0,27.6,1.1
Oklahoma Union Public Schools,512,White,85.24648985959439,19.312,28.198,26.347,1.335,33.086,2.734,0.586,4.7,49.1,0.8,26.4,0
Hydro-Eakly Public Schools,478,White,85.26111111111112,21.991,23.113,27.369,2.87,17.327,8.159,0,23.7,62.9,0,4.1,0
Graham-Dustin Public Schools,250,White,73.46724890829694,37.069,45.045,34.84,4.082,46.099,7.2,0,17.6,39.2,0,31.4,0
Olustee-Eldorado Public Schools,289,White,42.16129032258065,28.261,20.492,24.066,3.282,7.801,4.844,0,32.2,55.9,0,1.4,0
Achille Public Schools,343,White,81.2135922330097,18.849,17.949,29.597,1.713,19.31,4.373,0,5.8,65.2,4.3,15.9,0
Ada Public Schools,2461,White,81.86453999075358,23.132,45.409,27.898,2.377,27.927,9.63,0.325,12.2,46.4,2.1,11.6,0.9
Adair Public Schools,968,White,91.97331786542924,11.57,30.446,26.743,3.989,13.878,9.091,0,0.5,51.5,1.2,23.7,0.5
Afton Public Schools,610,White,84.84317032040472,33.333,41.459,28.249,4.122,31.258,12.131,0,5.2,50.4,0,32.2,0
Agra Public Schools,245,White,86.13079019073568,26.266,19.355,23.706,3.918,45.43,1.633,0,14.3,73.5,4.1,4.1,0
Albion Public School,84,White,NA,27.273,53.731,25.98,5,37.391,11.905,0,12.5,37.5,0,37.5,0
Alex Public Schools,226,White,83.62629757785467,10.299,12.245,23.426,2.76,37,3.097,0,6.1,85.7,0,8.2,0
Aline-Cleo Public Schools,183,White,75,12.698,8.442,14.414,0.924,21.825,7.104,0,2.9,71.4,0,10.7,0
Allen Public Schools,350,White,89.42827442827443,24.318,43.116,21.429,0.626,39.778,5.714,0,6.9,47.2,0,15.3,0
Allen-Bowden Public School,460,White,NA,19.395,34.737,29.799,2.316,13.941,12.826,0,9.1,56.8,0,22.7,0
Altus Public Schools,3306,White,75.2844243792325,22.707,32.201,30.703,2.025,12.632,9.407,1.754,39.4,44.6,6.6,0.9,0
Alva Public Schools,1066,White,80.42505854800937,16.293,34.152,27.559,0.325,10.837,4.784,0,11.3,73.6,4.2,0.4,0
Amber-Pocasset Public Schools,360,White,88.67045454545455,10.782,18.153,25.539,1.615,33.333,1.944,0,8,82.7,1.1,2.7,0
Anadarko Public Schools,1819,Native American,79.6870870870871,27.043,50.105,34.947,4.141,39.356,4.673,1.484,20.1,16.7,1,48.2,0
Anderson Public School,406,White,NA,11.558,22.5,24.087,3.704,11.704,6.897,0,6.9,69.4,4.2,8.3,1.1
Antlers Public Schools,937,White,85.92562814070351,31.023,30.563,24.776,4.036,19.208,8.004,0,5.1,52,0.4,14.8,2.6
Arapaho Public Schools,619,White,85.93406593406593,9.119,11.009,15.684,7.204,6.878,22.294,0,9.4,76.4,0,7.1,0
Ardmore Public Schools,3243,White,60.798701298701296,26.594,48.654,35.774,3.398,27.451,9.189,1.388,19.6,43.3,11.6,9,1.1
Arkoma Public Schools,401,White,60.96666666666667,33.333,53.548,39.41,2.484,17.683,9.726,0,4.3,54.3,0,22.9,0
Arnett Public Schools,185,NA,NA,9.036,37.017,21.852,0,10.177,0,0,NA,NA,NA,NA,NA
Asher Public Schools,233,White,80.01818181818182,26.471,25,22.466,3.183,26.132,4.721,1.717,11.4,56.8,0,27.3,0
Atoka Public Schools,829,White,75.34744268077601,29.934,42.538,33.654,1.311,16.327,7.479,2.413,10.9,43.6,6.1,19.4,2.4
Avant Public School,276,White,NA,14.4,17.778,31.439,2.449,27.246,9.058,0,1.6,65.3,0,16.3,0
